transaction_id,product_id,customer_id,transaction_date,online_transaction,offline_transaction,order_status,brand,product_line,product_class,product_size,standard_cost,address,postcode,state,country,Unnamed: 13
12623,57,2028,18-02-2022,T,F,Approved,WeareA2B,Touring,medium,large,$260.14,2228 Steensland Terrace,2148.0,NSW,Australia,
12624,79,1775,11-05-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$818.01,5394 Dryden Terrace,3149.0,VIC,Australia,
12625,5,320,23-04-2022,F,T,Approved,Trek Bicycles,Mountain,low,medium,$459.71,1108 Nevada Junction,4701.0,QLD,Australia,
12626,10,2582,24-08-2022,T,F,Approved,WeareA2B,Touring,medium,medium,$363.25,6551 Atwood Road,4216.0,QLD,Australia,
12627,18,3297,14-08-2022,F,T,Approved,Solex,Standard,medium,medium,$431.45,50 Declaration Junction,3213.0,VIC,Australia,
12628,62,1994,05-07-2022,F,T,Approved,Solex,Standard,high,medium,$614.80,35 Debra Way,3201.0,VIC,Australia,
12629,3,902,11-10-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$388.92,9 Northridge Lane,2340.0,NSW,Australia,
12630,58,2358,28-05-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$829.51,6 Graceland Court,4301.0,QLD,Australia,
12631,53,1716,18-08-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$101.58,5 Spohn Alley,2121.0,NSW,Australia,
12632,90,2664,18-08-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$290.41,359 Briar Crest Road,2155.0,NSW,Australia,
12633,70,568,02-02-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$297.43,8601 Cardinal Court,4505.0,QLD,Australia,
12634,54,2622,14-12-2021,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,0 Erie Lane,4405.0,QLD,Australia,
12635,34,1702,08-03-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,51 Hollow Ridge Terrace,2768.0,NSW,Australia,
12636,72,1747,29-05-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$270.30,1 Namekagon Parkway,4075.0,QLD,Australia,
12637,0,1731,11-11-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,0672 Mitchell Terrace,4161.0,QLD,Australia,
12638,16,675,22-09-2022,F,T,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",99 Cascade Crossing,2048.0,NSW,Australia,
12639,0,2266,03-01-2022,T,F,Approved,Solex,Standard,medium,medium,$84.99,7037 North Park,2484.0,NSW,Australia,
12640,15,231,29-01-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,11667 Blackbird Street,2226.0,NSW,Australia,
12641,94,1247,18-06-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$993.66,90351 Duke Junction,4820.0,QLD,Australia,
12642,60,2916,12-11-2022,F,T,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",2 Blue Bill Park Lane,4220.0,QLD,Australia,
12643,92,3263,12-01-2022,T,F,Approved,WeareA2B,Standard,medium,small,"$1,259.36",15566 Waxwing Place,2135.0,NSW,Australia,
12644,24,532,12-01-2022,F,T,Approved,Solex,Road,medium,large,$820.78,39632 Michigan Park,4165.0,QLD,Australia,
12645,0,453,27-10-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,37093 Manitowish Center,2170.0,NSW,Australia,
12646,14,1243,08-04-2022,T,F,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",2 Eliot Lane,2155.0,NSW,Australia,
12647,77,294,17-02-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,807 Beilfuss Crossing,3030.0,VIC,Australia,
12648,37,1098,08-07-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$248.82,9419 Homewood Way,2160.0,NSW,Australia,
12649,40,1636,21-01-2022,T,F,Approved,Trek Bicycles,Road,medium,large,$598.76,2 Green Ridge Park,2478.0,NSW,Australia,
12650,54,917,26-08-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,50 2nd Center,3188.0,VIC,Australia,
12651,80,1943,19-02-2022,F,T,Approved,OHM Cycles,Touring,low,medium,$933.84,40 New Castle Avenue,2043.0,NSW,Australia,
12652,46,1471,18-09-2022,T,F,Approved,Solex,Standard,low,medium,$74.51,0 Canary Parkway,2506.0,NSW,Australia,
12653,74,2057,04-01-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$400.91,2807 Northwestern Pass,3182.0,VIC,Australia,
12654,43,597,30-10-2022,T,F,Approved,Solex,Standard,medium,medium,$649.49,60010 Knutson Road,3137.0,Victoria,Australia,
12655,30,817,14-12-2021,F,T,Approved,Solex,Standard,high,medium,$448.90,87 Twin Pines Plaza,3976.0,VIC,Australia,
12656,5,261,27-02-2022,T,F,Approved,Trek Bicycles,Mountain,low,medium,$459.71,7 Eastlawn Street,2346.0,NSW,Australia,
12657,61,3079,05-06-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$56.93,45201 Atwood Place,2176.0,NSW,Australia,
12658,94,693,19-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$993.66,0 Carey Drive,4110.0,QLD,Australia,
12659,44,1562,21-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,842 Rutledge Parkway,2145.0,NSW,Australia,
12660,34,1913,12-09-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,81856 Express Lane,2299.0,NSW,Australia,
12661,39,3084,21-06-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$582.48,41205 Straubel Place,4305.0,QLD,Australia,
12662,67,840,05-05-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$376.84,74251 Golden Leaf Lane,4413.0,QLD,Australia,
12663,47,1064,22-05-2022,T,F,Approved,Trek Bicycles,Road,low,small,"$1,531.42",9993 Mccormick Street,2223.0,NSW,Australia,
12664,33,464,21-12-2021,T,F,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",0619 Dorton Plaza,3150.0,Victoria,Australia,
12665,21,2701,26-02-2022,T,F,Approved,Solex,Standard,medium,large,$380.74,41 Westport Center,3280.0,VIC,Australia,
12666,64,3482,10-07-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,54613 Service Court,4069.0,QLD,Australia,
12667,89,1594,30-12-2021,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,0 Thackeray Avenue,2100.0,NSW,Australia,
12668,95,3454,30-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$528.43,393 Dexter Junction,4151.0,QLD,Australia,
12669,89,2454,03-11-2022,F,T,Approved,WeareA2B,Touring,medium,large,$57.74,15 Shelley Hill,2164.0,NSW,Australia,
12670,66,695,19-01-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,02 Bartelt Center,2745.0,NSW,Australia,
12671,33,2337,17-02-2022,F,T,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",2 Straubel Lane,2477.0,NSW,Australia,
12672,31,2028,09-07-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$173.18,2228 Steensland Terrace,2148.0,NSW,Australia,
12673,51,3223,27-03-2022,T,F,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",93723 Old Gate Hill,2021.0,NSW,Australia,
12674,52,1849,02-08-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,6809 Maple Park,3023.0,VIC,Australia,
12675,74,2031,02-05-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$400.91,34 3rd Place,3030.0,VIC,Australia,
12676,85,382,25-09-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$205.36,99826 Steensland Avenue,2162.0,NSW,Australia,
12677,10,2811,05-04-2022,T,F,Approved,WeareA2B,Touring,medium,medium,$363.25,32 Banding Center,2141.0,NSW,Australia,
12678,92,460,13-12-2021,F,T,Approved,WeareA2B,Standard,medium,small,"$1,259.36",455 Hooker Lane,3337.0,Victoria,Australia,
12679,10,799,06-02-2022,F,T,Approved,WeareA2B,Touring,medium,medium,$363.25,572 Brown Circle,2756.0,NSW,Australia,
12680,34,766,20-06-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,3903 Messerschmidt Park,2164.0,NSW,Australia,
12681,29,2360,03-12-2021,F,T,Approved,WeareA2B,Standard,medium,medium,$230.09,801 Kings Parkway,2227.0,NSW,Australia,
12682,3,1150,18-09-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$388.92,1 Raven Junction,4502.0,QLD,Australia,
12683,37,322,18-02-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$248.82,5 Schurz Place,4350.0,QLD,Australia,
12684,49,2821,10-02-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,859 Harbort Alley,2099.0,NSW,Australia,
12685,27,683,01-03-2022,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,40545 Forster Point,2262.0,NSW,Australia,
12686,73,486,24-05-2022,F,T,Approved,Solex,Standard,medium,medium,$333.18,87 Stone Corner Park,3141.0,Victoria,Australia,
12687,57,3373,24-04-2022,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,25460 Buell Avenue,2060.0,NSW,Australia,
12688,94,2797,04-02-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$993.66,48948 Little Fleur Alley,3134.0,VIC,Australia,
12689,13,389,18-03-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,8 Holy Cross Center,2047.0,NSW,Australia,
12690,50,820,03-02-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,58047 Westport Road,2040.0,NSW,Australia,
12691,18,1860,01-02-2022,F,T,Approved,Solex,Standard,medium,medium,$431.45,52425 Prairie Rose Road,4500.0,QLD,Australia,
12692,1,213,26-09-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,6327 Lunder Crossing,4655.0,QLD,Australia,
12693,19,778,02-02-2022,T,F,Approved,Trek Bicycles,Mountain,low,medium,$459.71,90 New Castle Trail,2137.0,NSW,Australia,
12694,89,1550,18-11-2022,F,T,Approved,WeareA2B,Touring,medium,large,$57.74,4 Sutteridge Trail,2153.0,NSW,Australia,
12695,23,1080,25-08-2022,F,T,Approved,Norco Bicycles,Mountain,low,small,$612.88,7 Del Sol Road,4220.0,QLD,Australia,
12696,50,3043,07-09-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,05 2nd Point,2217.0,NSW,Australia,
12697,31,558,27-10-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$173.18,6 Eggendart Circle,3016.0,Victoria,Australia,
12698,36,1755,20-09-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,78 Jackson Point,2047.0,NSW,Australia,
12699,82,333,26-06-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,314 Northland Plaza,4213.0,QLD,Australia,
12700,34,2890,05-10-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,63 Bayside Center,2018.0,NSW,Australia,
12701,35,1152,24-07-2022,F,T,Approved,Trek Bicycles,Standard,low,medium,$154.40,893 Petterle Trail,4551.0,QLD,Australia,
12702,0,2971,03-12-2021,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,6 Weeping Birch Pass,2064.0,NSW,Australia,
12703,54,368,02-02-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$778.69,382 Maywood Parkway,4127.0,QLD,Australia,
12704,57,2986,02-12-2021,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,130 Thompson Plaza,2199.0,NSW,Australia,
12705,4,1415,03-11-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,837 Evergreen Junction,2774.0,NSW,Australia,
12706,35,688,05-03-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,95 Fallview Avenue,3155.0,Victoria,Australia,
12707,14,561,21-10-2022,F,T,Approved,Trek Bicycles,Standard,medium,small,"$1,234.29",4 Graedel Parkway,2560.0,NSW,Australia,
12708,25,357,01-05-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$829.65,780 Carberry Place,3199.0,VIC,Australia,
12709,12,3246,22-09-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$161.60,9 Nevada Pass,4007.0,QLD,Australia,
12710,54,729,29-09-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,8044 Emmet Hill,3150.0,Victoria,Australia,
12711,40,788,02-01-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,00 Mockingbird Junction,2141.0,NSW,Australia,
12712,17,250,13-09-2022,T,F,Approved,Solex,Standard,high,medium,$614.80,91141 Huxley Parkway,2040.0,NSW,Australia,
12713,3,1797,09-07-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,18083 Mallard Drive,3075.0,VIC,Australia,
12714,63,999,15-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$762.63,5357 Mcguire Plaza,3073.0,VIC,Australia,
12715,81,1717,14-11-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,8 Scott Street,3205.0,VIC,Australia,
12716,32,440,30-01-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$211.37,1693 Artisan Hill,2259.0,NSW,Australia,
12717,90,2516,31-01-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$290.41,1127 Artisan Parkway,4070.0,QLD,Australia,
12718,30,117,12-04-2022,T,F,Approved,Solex,Standard,high,medium,$448.90,185 Pennsylvania Way,4226.0,QLD,Australia,
12719,17,2184,21-03-2022,F,T,Approved,Solex,Standard,high,medium,$614.80,396 Sachs Road,2147.0,NSW,Australia,
12720,37,3130,19-09-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$248.82,3126 Bayside Hill,4503.0,QLD,Australia,
12721,66,1427,06-01-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,22 Transport Alley,2761.0,NSW,Australia,
12722,7,2153,13-08-2022,T,F,Approved,Trek Bicycles,Road,low,medium,$234.43,4 Mosinee Lane,4165.0,QLD,Australia,
12723,0,3293,25-06-2022,T,F,Approved,OHM Cycles,Road,high,large,$7.21,5847 Bunting Alley,2130.0,NSW,Australia,
12724,65,1060,01-06-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$778.69,1176 Pine View Lane,2112.0,NSW,Australia,
12725,2,378,12-08-2022,T,F,Approved,Solex,Standard,medium,medium,$53.62,0 Brown Trail,2203.0,NSW,Australia,
12726,7,74,02-12-2021,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,33055 Menomonie Parkway,4133.0,QLD,Australia,
12727,73,2113,27-11-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,15 Mcguire Junction,4128.0,QLD,Australia,
12728,94,3403,19-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,59364 Huxley Drive,3028.0,VIC,Australia,
12729,52,647,18-11-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,678 Old Gate Pass,3171.0,Victoria,Australia,
12730,4,115,15-02-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,8194 Sachtjen Drive,3844.0,VIC,Australia,
12731,64,2561,24-10-2022,F,T,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",67 Lerdahl Parkway,4670.0,QLD,Australia,
12732,71,2289,31-05-2022,T,F,Approved,Solex,Standard,high,large,"$1,105.75",09356 Badeau Drive,3630.0,VIC,Australia,
12733,23,756,15-04-2022,F,T,Approved,Norco Bicycles,Mountain,low,small,$612.88,43 Jana Way,3750.0,VIC,Australia,
12734,58,3141,09-03-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$141.40,5310 Mosinee Crossing,4151.0,QLD,Australia,
12735,45,742,20-12-2021,T,F,Approved,Solex,Standard,medium,medium,$84.99,1 Monica Street,2100.0,NSW,Australia,
12736,9,1936,03-01-2022,T,F,Approved,OHM Cycles,Road,medium,medium,$667.40,710 Schiller Plaza,3338.0,VIC,Australia,
12737,88,3173,17-10-2022,F,T,Approved,Norco Bicycles,Standard,medium,medium,$381.10,8 Erie Center,3690.0,VIC,Australia,
12738,47,2701,08-11-2022,F,T,Approved,Trek Bicycles,Road,low,small,"$1,531.42",41 Westport Center,3280.0,VIC,Australia,
12739,29,1070,01-11-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$407.54,6 Barby Road,4300.0,QLD,Australia,
12740,7,714,09-01-2022,F,T,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",51 Londonderry Trail,2153.0,NSW,Australia,
12741,36,615,25-10-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,375 Drewry Alley,4120.0,QLD,Australia,
12742,57,195,18-11-2022,T,F,Approved,WeareA2B,Touring,medium,large,$260.14,43 Upham Crossing,3143.0,VIC,Australia,
12743,30,1861,20-09-2022,F,T,Approved,Solex,Standard,high,medium,$448.90,7939 Toban Crossing,2770.0,NSW,Australia,
12744,16,3319,07-05-2022,T,F,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",88389 Schiller Drive,3029.0,VIC,Australia,
12745,57,2144,18-03-2022,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,47 Kensington Avenue,2650.0,NSW,Australia,
12746,25,124,30-06-2022,F,T,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",739 Elmside Way,3074.0,VIC,Australia,
12747,70,17,11-10-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$297.43,82391 Kensington Lane,3058.0,VIC,Australia,
12748,46,81,04-09-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$248.82,74 Anniversary Junction,2330.0,New South Wales,Australia,
12749,18,2597,06-01-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,97 Waxwing Terrace,4217.0,QLD,Australia,
12750,1,318,21-12-2021,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,671 American Ash Way,2365.0,NSW,Australia,
12751,57,310,07-08-2022,T,F,Approved,WeareA2B,Touring,medium,large,$260.14,06 Corry Pass,2450.0,NSW,Australia,
12752,94,3057,05-06-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$993.66,40 Bowman Crossing,2031.0,NSW,Australia,
12753,100,536,21-10-2022,F,T,Approved,Norco Bicycles,Road,medium,medium,$206.35,64700 2nd Alley,2145.0,NSW,Australia,
12754,54,1345,25-09-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,294 Lawn Junction,3677.0,VIC,Australia,
12755,36,2240,09-09-2022,F,T,Approved,Solex,Standard,low,medium,$74.51,70 Old Gate Avenue,3043.0,VIC,Australia,
12756,16,512,26-01-2022,T,F,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",089 Old Shore Point,3156.0,Victoria,Australia,
12757,1,2590,12-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,27 Grayhawk Alley,2102.0,NSW,Australia,
12758,15,996,10-06-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$748.90,8298 Texas Alley,2194.0,NSW,Australia,
12759,21,913,21-04-2022,T,F,Approved,Solex,Standard,medium,large,$380.74,2 Derek Pass,2222.0,NSW,Australia,
12760,3,105,02-10-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$388.92,8611 Loomis Lane,2155.0,New South Wales,Australia,
12761,21,3303,10-12-2021,F,T,Approved,Solex,Standard,medium,large,$380.74,5 Larry Terrace,3130.0,VIC,Australia,
12762,70,2019,07-05-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$206.35,5795 Comanche Circle,4825.0,QLD,Australia,
12763,78,2081,25-08-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,2444 Aberg Hill,2067.0,NSW,Australia,
12764,61,3013,11-01-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,399 Butterfield Crossing,4115.0,QLD,Australia,
12765,0,2171,26-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$528.43,6 Tennyson Place,2138.0,NSW,Australia,
12766,26,2015,02-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$762.63,1 Bobwhite Circle,2230.0,NSW,Australia,
12767,35,2517,27-07-2022,T,F,Approved,Trek Bicycles,Standard,low,medium,$154.40,23478 Ramsey Pass,2760.0,NSW,Australia,
12768,6,1660,20-09-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$136.73,208 Golden Leaf Pass,3195.0,VIC,Australia,
12769,15,54,01-05-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,6 Homewood Avenue,2142.0,New South Wales,Australia,
12770,0,3107,06-01-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$137.90,2 Vidon Center,4818.0,QLD,Australia,
12771,91,273,12-04-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,8 Texas Plaza,3081.0,VIC,Australia,
12772,35,368,13-12-2021,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,382 Maywood Parkway,4127.0,QLD,Australia,
12773,14,1980,13-06-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",67125 Melody Place,2747.0,NSW,Australia,
12774,50,1480,18-08-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$211.37,4 Oriole Hill,2340.0,NSW,Australia,
12775,69,479,30-08-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,340 Northview Circle,2340.0,NSW,Australia,
12776,33,2505,11-01-2022,F,T,Approved,OHM Cycles,Road,medium,small,"$1,610.90",30 Redwing Pass,2112.0,NSW,Australia,
12777,9,2466,29-04-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",188 Carberry Point,4650.0,QLD,Australia,
12778,50,1856,30-06-2022,T,F,Approved,WeareA2B,Standard,medium,small,$131.92,56145 Porter Lane,2010.0,NSW,Australia,
12779,58,1699,22-08-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$141.40,3205 Service Park,2158.0,NSW,Australia,
12780,1,162,08-06-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,5 Corry Court,2119.0,NSW,Australia,
12781,98,1429,04-01-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$215.03,3 Rigney Center,2794.0,NSW,Australia,
12782,71,1762,01-01-2022,F,T,Approved,Solex,Standard,high,large,"$1,105.75",636 Debs Circle,3039.0,VIC,Australia,
12783,0,1340,22-05-2022,F,T,Approved,OHM Cycles,Road,high,large,$7.21,5061 Cottonwood Trail,3765.0,VIC,Australia,
12784,78,3330,09-02-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,75106 Oriole Junction,2030.0,NSW,Australia,
12785,35,537,13-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,999 Huxley Hill,2190.0,NSW,Australia,
12786,24,2367,26-01-2022,T,F,Approved,Solex,Road,medium,large,$820.78,5 Columbus Crossing,3040.0,VIC,Australia,
12787,64,1378,18-12-2021,T,F,Approved,Trek Bicycles,Standard,medium,large,$596.55,3831 Paget Road,3163.0,VIC,Australia,
12788,37,799,12-08-2022,F,T,Approved,OHM Cycles,Standard,low,medium,$248.82,572 Brown Circle,2756.0,NSW,Australia,
12789,6,1454,04-11-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,583 Jenna Pass,2567.0,NSW,Australia,
12790,18,2230,16-11-2022,F,T,Approved,Solex,Standard,medium,medium,$431.45,581 Granby Parkway,3025.0,VIC,Australia,
12791,27,1132,04-02-2022,T,F,Approved,Trek Bicycles,Standard,medium,medium,$388.72,8 Hansons Street,3076.0,VIC,Australia,
12792,83,556,05-08-2022,T,F,Approved,Solex,Touring,medium,large,$675.03,06008 Anthes Pass,2478.0,NSW,Australia,
12793,64,516,07-01-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,1 Vidon Pass,2233.0,NSW,Australia,
12794,7,1483,21-05-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,941 La Follette Hill,2263.0,NSW,Australia,
12795,70,2704,09-05-2022,F,T,Approved,Trek Bicycles,Standard,high,medium,$297.43,3 Vermont Alley,2261.0,NSW,Australia,
12796,85,1515,23-03-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$205.36,87746 Bellgrove Park,2211.0,NSW,Australia,
12797,84,1106,30-07-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$215.14,9 Superior Plaza,3185.0,VIC,Australia,
12798,35,66,19-02-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,163 Straubel Trail,2217.0,New South Wales,Australia,
12799,78,3296,27-10-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,85 Carioca Drive,2154.0,NSW,Australia,
